Bin , nEvents , Efficiencies
50,39,0.00078
70,16,0.00032
80,18,0.00036
90,10,0.0002
100,34,0.00068
120,27,0.00054
140,36,0.00072
160,21,0.00042
180,39,0.00078
200,32,0.00064
220,36,0.00072
240,29,0.00058
260,41,0.00082
280,33,0.00066
300,31,0.00062
320,30,0.0006
340,27,0.00054
360,58,0.00116
400,114,0.00228
500,103,0.00206
600,100,0.002
700,79,0.00158
800,183,0.00366
