Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2e-05
178.75,3,6e-05
193.57,0,0
209.63,1,2e-05
227.02,0,0
245.86,0,0
266.25,5,0.0001
288.34,1,2e-05
312.26,5,0.0001
338.16,4,8e-05
366.21,4,8e-05
396.59,4,8e-05
429.49,11,0.00022
465.12,10,0.0002
503.71,18,0.00036
545.49,15,0.0003
590.74,37,0.00074
639.75,36,0.00072
692.82,42,0.00084
750.29,56,0.00112
812.54,83,0.00166
879.94,100,0.002
952.94,105,0.0021
1032,149,0.00298
1117.6,197,0.00394
1210.3,219,0.00438
1310.7,250,0.005
1419.4,285,0.0057
1537.2,313,0.00626
1664.7,414,0.00828
1802.8,464,0.00928
1952.4,514,0.01028
2114.3,600,0.012
2289.7,741,0.01482
2479.7,781,0.01562
