Bin , nEvents , Efficiencies
152.41,5,0.0001
165.05,5,0.0001
178.75,8,0.00016
193.57,14,0.00028
209.63,14,0.00028
227.02,29,0.00058
245.86,31,0.00062
266.25,59,0.00118
288.34,74,0.00148
312.26,105,0.0021
338.16,137,0.00274
366.21,196,0.00392
396.59,226,0.00452
429.49,291,0.00582
465.12,332,0.00664
503.71,393,0.00786
545.49,434,0.00868
590.74,506,0.01012
639.75,658,0.01316
692.82,781,0.01562
750.29,866,0.01732
812.54,988,0.01976
879.94,1196,0.02392
952.94,1361,0.02722
1032,1463,0.02926
1117.6,1710,0.0342
1210.3,1918,0.03836
1310.7,2170,0.0434
1419.4,2263,0.04526
1537.2,2308,0.04616
1664.7,2400,0.048
1802.8,2284,0.04568
1952.4,2099,0.04198
2114.3,1862,0.03724
2289.7,1472,0.02944
2479.7,1206,0.02412
