Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,4,8e-05
350,8,0.00016
400,11,0.00022
450,17,0.00034
500,41,0.00082
600,56,0.00112
700,62,0.00124
800,42,0.00084
900,49,0.00098
1000,73,0.00146
1150,110,0.0022
