Bin , nEvents , Efficiencies
50,9,0.00036
100,9,0.00036
150,10,0.0004
200,3,0.00012
250,6,0.00024
300,3,0.00012
350,4,0.00016
400,9,0.00036
500,8,0.00032
600,54,0.00216
