152.41,1552,0.03104
165.05,1501,0.03002
178.75,1535,0.0307
193.57,1452,0.02904
209.63,1390,0.0278
227.02,1288,0.02576
245.86,1302,0.02604
266.25,1276,0.02552
288.34,1181,0.02362
312.26,1079,0.02158
338.16,1037,0.02074
366.21,955,0.0191
396.59,871,0.01742
429.49,793,0.01586
465.12,754,0.01508
503.71,595,0.0119
545.49,654,0.01308
590.74,538,0.01076
639.75,466,0.00932
692.82,421,0.00842
750.29,367,0.00734
812.54,323,0.00646
879.94,270,0.0054
952.94,238,0.00476
1032,185,0.0037
1117.6,175,0.0035
1210.3,126,0.00252
1310.7,113,0.00226
1419.4,73,0.00146
1537.2,66,0.00132
1664.7,35,0.0007
1802.8,35,0.0007
1952.4,19,0.00038
2114.3,18,0.00036
2289.7,11,0.00022
2479.7,7,0.00014
