152.41,1607,0.03214
165.05,1554,0.03108
178.75,1502,0.03004
193.57,1516,0.03032
209.63,1464,0.02928
227.02,1355,0.0271
245.86,1334,0.02668
266.25,1224,0.02448
288.34,1131,0.02262
312.26,1033,0.02066
338.16,1021,0.02042
366.21,990,0.0198
396.59,914,0.01828
429.49,770,0.0154
465.12,680,0.0136
503.71,623,0.01246
545.49,565,0.0113
590.74,501,0.01002
639.75,408,0.00816
692.82,380,0.0076
750.29,328,0.00656
812.54,277,0.00554
879.94,224,0.00448
952.94,170,0.0034
1032,162,0.00324
1117.6,127,0.00254
1210.3,82,0.00164
1310.7,73,0.00146
1419.4,56,0.00112
1537.2,46,0.00092
1664.7,31,0.00062
1802.8,23,0.00046
1952.4,6,0.00012
2114.3,9,0.00018
2289.7,0,0
2479.7,4,8e-05
