150,8,0.00016
160,11,0.00022
170,8,0.00016
180,15,0.0003
190,13,0.00026
200,37,0.00074
220,50,0.001
240,40,0.0008
260,68,0.00136
280,69,0.00138
300,114,0.00228
320,106,0.00212
340,106,0.00212
360,131,0.00262
380,142,0.00284
400,121,0.00242
420,147,0.00294
440,134,0.00268
460,130,0.0026
480,137,0.00274
500,183,0.00366
520,155,0.0031
540,171,0.00342
560,176,0.00352
580,212,0.00424
600,320,0.0064
630,315,0.0063
660,329,0.00658
690,353,0.00706
720,334,0.00668
750,325,0.0065
780,351,0.00702
810,385,0.0077
840,381,0.00762
870,380,0.0076
900,648,0.01296
950,666,0.01332
1000,655,0.0131
1050,643,0.01286
1100,661,0.01322
1150,640,0.0128
1200,612,0.01224
1250,773,0.01546
1310,782,0.01564
1370,751,0.01502
1430,707,0.01414
1490,692,0.01384
1550,629,0.01258
1610,743,0.01486
1680,689,0.01378
1750,651,0.01302
1820,573,0.01146
1890,646,0.01292
1970,511,0.01022
2050,478,0.00956
