150,49,0.00098
160,53,0.00106
170,50,0.001
180,60,0.0012
190,70,0.0014
200,146,0.00292
220,201,0.00402
240,202,0.00404
260,226,0.00452
280,263,0.00526
300,277,0.00554
320,316,0.00632
340,311,0.00622
360,284,0.00568
380,334,0.00668
400,299,0.00598
420,344,0.00688
440,357,0.00714
460,345,0.0069
480,394,0.00788
500,400,0.008
520,420,0.0084
540,409,0.00818
560,420,0.0084
580,417,0.00834
600,613,0.01226
630,651,0.01302
660,584,0.01168
690,620,0.0124
720,547,0.01094
750,578,0.01156
780,609,0.01218
810,547,0.01094
840,548,0.01096
870,591,0.01182
900,937,0.01874
950,858,0.01716
1000,758,0.01516
1050,737,0.01474
1100,677,0.01354
1150,609,0.01218
1200,605,0.0121
1250,622,0.01244
1310,547,0.01094
1370,473,0.00946
1430,442,0.00884
1490,367,0.00734
1550,318,0.00636
1610,325,0.0065
1680,252,0.00504
1750,235,0.0047
1820,199,0.00398
1890,200,0.004
1970,155,0.0031
2050,136,0.00272
