Bin , nEvents , Efficiencies
50,10,0.0004
100,21,0.00084
150,26,0.00104
200,17,0.00068
250,25,0.001
300,15,0.0006
350,19,0.00076
400,26,0.00104
500,18,0.00072
600,38,0.00152
