Bin , nEvents , Efficiencies
150,6,0.00024
200,22,0.00088
250,36,0.00144
300,26,0.00104
350,29,0.00116
400,23,0.00092
450,22,0.00088
500,21,0.00084
550,28,0.00112
650,97,0.00388
