Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,3,6e-05
178.75,7,0.00014
193.57,8,0.00016
209.63,14,0.00028
227.02,13,0.00026
245.86,27,0.00054
266.25,33,0.00066
288.34,34,0.00068
312.26,53,0.00106
338.16,63,0.00126
366.21,112,0.00224
396.59,142,0.00284
429.49,188,0.00376
465.12,178,0.00356
503.71,248,0.00496
545.49,301,0.00602
590.74,350,0.007
639.75,407,0.00814
692.82,519,0.01038
750.29,558,0.01116
812.54,645,0.0129
879.94,753,0.01506
952.94,900,0.018
1032,1026,0.02052
1117.6,1143,0.02286
1210.3,1279,0.02558
1310.7,1446,0.02892
1419.4,1548,0.03096
1537.2,1656,0.03312
1664.7,1779,0.03558
1802.8,1859,0.03718
1952.4,1934,0.03868
2114.3,1959,0.03918
2289.7,1823,0.03646
2479.7,1741,0.03482
