152.41,0,0
165.05,1,2e-05
178.75,3,6e-05
193.57,2,4e-05
209.63,3,6e-05
227.02,4,8e-05
245.86,8,0.00016
266.25,8,0.00016
288.34,6,0.00012
312.26,8,0.00016
338.16,19,0.00038
366.21,29,0.00058
396.59,26,0.00052
429.49,41,0.00082
465.12,70,0.0014
503.71,74,0.00148
545.49,88,0.00176
590.74,104,0.00208
639.75,175,0.0035
692.82,191,0.00382
750.29,247,0.00494
812.54,251,0.00502
879.94,355,0.0071
952.94,371,0.00742
1032,414,0.00828
1117.6,511,0.01022
1210.3,568,0.01136
1310.7,697,0.01394
1419.4,762,0.01524
1537.2,849,0.01698
1664.7,956,0.01912
1802.8,1098,0.02196
1952.4,1200,0.024
2114.3,1279,0.02558
2289.7,1407,0.02814
2479.7,1363,0.02726
