152.41,2,4e-05
165.05,1,2e-05
178.75,0,0
193.57,3,6e-05
209.63,6,0.00012
227.02,2,4e-05
245.86,6,0.00012
266.25,8,0.00016
288.34,7,0.00014
312.26,12,0.00024
338.16,21,0.00042
366.21,18,0.00036
396.59,33,0.00066
429.49,34,0.00068
465.12,47,0.00094
503.71,79,0.00158
545.49,97,0.00194
590.74,138,0.00276
639.75,154,0.00308
692.82,199,0.00398
750.29,211,0.00422
812.54,267,0.00534
879.94,291,0.00582
952.94,354,0.00708
1032,386,0.00772
1117.6,518,0.01036
1210.3,582,0.01164
1310.7,652,0.01304
1419.4,803,0.01606
1537.2,813,0.01626
1664.7,950,0.019
1802.8,1061,0.02122
1952.4,1065,0.0213
2114.3,1193,0.02386
2289.7,1274,0.02548
2479.7,1274,0.02548
