Bin , nEvents , Efficiencies
50,22,0.00044
70,27,0.00054
80,51,0.00102
90,66,0.00132
100,117,0.00234
120,78,0.00156
140,65,0.0013
160,37,0.00074
180,45,0.0009
200,31,0.00062
220,25,0.0005
240,24,0.00048
260,18,0.00036
280,12,0.00024
300,13,0.00026
320,8,0.00016
340,8,0.00016
360,9,0.00018
400,17,0.00034
500,7,0.00014
600,6,0.00012
700,4,8e-05
800,2,4e-05
