Bin , nEvents , Efficiencies
150,17,0.00068
200,50,0.002
250,77,0.00308
300,74,0.00296
350,67,0.00268
400,49,0.00196
450,54,0.00216
500,125,0.005
600,97,0.00388
700,83,0.00332
800,63,0.00252
900,53,0.00212
1000,66,0.00264
1150,81,0.00324
