Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,2,4e-05
400,0,0
450,1,2e-05
500,10,0.0002
600,9,0.00018
700,10,0.0002
800,17,0.00034
900,10,0.0002
1000,16,0.00032
1150,45,0.0009
