Bin , nEvents , Efficiencies
150,96,0.00192
200,155,0.0031
250,97,0.00194
300,87,0.00174
350,56,0.00112
400,50,0.001
450,46,0.00092
500,43,0.00086
600,22,0.00044
700,20,0.0004
800,10,0.0002
900,9,0.00018
1000,7,0.00014
1150,11,0.00022
