Bin , nEvents , Efficiencies
150,3,6e-05
200,3,6e-05
250,3,6e-05
300,4,8e-05
350,7,0.00014
400,2,4e-05
450,4,8e-05
500,4,8e-05
550,5,0.0001
650,5,0.0001
