Bin , nEvents , Efficiencies
50,5,0.0002
70,19,0.00076
80,27,0.00108
90,35,0.0014
100,51,0.00204
120,39,0.00156
140,31,0.00124
160,16,0.00064
180,16,0.00064
200,13,0.00052
220,10,0.0004
240,12,0.00048
260,5,0.0002
280,6,0.00024
300,6,0.00024
320,6,0.00024
340,0,0
360,3,0.00012
400,7,0.00028
500,0,0
600,3,0.00012
700,2,8e-05
800,2,8e-05
