Bin , nEvents , Efficiencies
152.41,958,0.03832
165.05,893,0.03572
178.75,865,0.0346
193.57,812,0.03248
209.63,665,0.0266
227.02,609,0.02436
245.86,551,0.02204
266.25,521,0.02084
288.34,460,0.0184
312.26,362,0.01448
338.16,383,0.01532
366.21,323,0.01292
396.59,248,0.00992
429.49,188,0.00752
465.12,203,0.00812
503.71,155,0.0062
545.49,130,0.0052
590.74,117,0.00468
639.75,100,0.004
692.82,78,0.00312
750.29,63,0.00252
812.54,62,0.00248
879.94,33,0.00132
952.94,30,0.0012
1032,25,0.001
1117.6,16,0.00064
1210.3,13,0.00052
1310.7,14,0.00056
1419.4,10,0.0004
1537.2,8,0.00032
1664.7,11,0.00044
1802.8,4,0.00016
1952.4,4,0.00016
2114.3,0,0
2289.7,2,8e-05
2479.7,1,4e-05
