Bin , nEvents , Efficiencies
150,367,0.00734
160,340,0.0068
170,399,0.00798
180,332,0.00664
190,359,0.00718
200,744,0.01488
220,688,0.01376
240,672,0.01344
260,690,0.0138
280,643,0.01286
300,683,0.01366
320,626,0.01252
340,579,0.01158
360,569,0.01138
380,511,0.01022
400,513,0.01026
420,502,0.01004
440,505,0.0101
460,451,0.00902
480,419,0.00838
500,405,0.0081
520,420,0.0084
540,383,0.00766
560,368,0.00736
580,366,0.00732
600,495,0.0099
630,439,0.00878
660,420,0.0084
690,417,0.00834
720,372,0.00744
750,361,0.00722
780,309,0.00618
810,320,0.0064
840,330,0.0066
870,291,0.00582
900,384,0.00768
950,388,0.00776
1000,310,0.0062
1050,270,0.0054
1100,246,0.00492
1150,213,0.00426
1200,172,0.00344
1250,203,0.00406
1310,179,0.00358
1370,109,0.00218
1430,114,0.00228
1490,101,0.00202
1550,72,0.00144
1610,85,0.0017
1680,92,0.00184
1750,57,0.00114
1820,46,0.00092
1890,46,0.00092
1970,33,0.00066
2050,24,0.00048
