Bin , nEvents , Efficiencies
150,345,0.0069
160,348,0.00696
170,340,0.0068
180,351,0.00702
190,347,0.00694
200,719,0.01438
220,660,0.0132
240,673,0.01346
260,660,0.0132
280,620,0.0124
300,584,0.01168
320,589,0.01178
340,578,0.01156
360,526,0.01052
380,505,0.0101
400,530,0.0106
420,506,0.01012
440,487,0.00974
460,430,0.0086
480,393,0.00786
500,408,0.00816
520,404,0.00808
540,358,0.00716
560,361,0.00722
580,339,0.00678
600,480,0.0096
630,418,0.00836
660,426,0.00852
690,391,0.00782
720,384,0.00768
750,376,0.00752
780,379,0.00758
810,359,0.00718
840,307,0.00614
870,289,0.00578
900,422,0.00844
950,410,0.0082
1000,342,0.00684
1050,298,0.00596
1100,268,0.00536
1150,261,0.00522
1200,220,0.0044
1250,223,0.00446
1310,207,0.00414
1370,162,0.00324
1430,134,0.00268
1490,149,0.00298
1550,127,0.00254
1610,117,0.00234
1680,112,0.00224
1750,97,0.00194
1820,97,0.00194
1890,75,0.0015
1970,76,0.00152
2050,54,0.00108
