Bin , nEvents , Efficiencies
150,75,0.0015
200,156,0.00312
250,106,0.00212
300,59,0.00118
350,66,0.00132
400,42,0.00084
450,43,0.00086
500,61,0.00122
600,34,0.00068
700,17,0.00034
800,19,0.00038
900,13,0.00026
1000,7,0.00014
1150,5,0.0001
