Bin , nEvents , Efficiencies
50,4,0.00016
70,1,4e-05
80,1,4e-05
90,0,0
100,3,0.00012
120,2,8e-05
140,7,0.00028
160,2,8e-05
180,3,0.00012
200,1,4e-05
220,2,8e-05
240,4,0.00016
260,1,4e-05
280,2,8e-05
300,0,0
320,2,8e-05
340,0,0
360,1,4e-05
400,7,0.00028
500,9,0.00036
600,4,0.00016
700,7,0.00028
800,29,0.00116
