Bin , nEvents , Efficiencies
50,3,0.00012
100,1,4e-05
150,0,0
200,3,0.00012
250,2,8e-05
300,4,0.00016
350,1,4e-05
400,0,0
500,2,8e-05
600,18,0.00072
