Bin , nEvents , Efficiencies
50,5,0.0001
70,1,2e-05
80,3,6e-05
90,3,6e-05
100,5,0.0001
120,3,6e-05
140,3,6e-05
160,5,0.0001
180,2,4e-05
200,4,8e-05
220,0,0
240,2,4e-05
260,4,8e-05
280,4,8e-05
300,3,6e-05
320,4,8e-05
340,1,2e-05
360,8,0.00016
400,12,0.00024
500,11,0.00022
600,13,0.00026
700,6,0.00012
800,50,0.001
