Bin , nEvents , Efficiencies
50,5,0.0001
70,5,0.0001
80,2,4e-05
90,2,4e-05
100,0,0
120,6,0.00012
140,6,0.00012
160,5,0.0001
180,4,8e-05
200,2,4e-05
220,1,2e-05
240,6,0.00012
260,3,6e-05
280,5,0.0001
300,3,6e-05
320,2,4e-05
340,3,6e-05
360,3,6e-05
400,17,0.00034
500,9,0.00018
600,18,0.00036
700,12,0.00024
800,86,0.00172
