Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,2,4e-05
400,1,2e-05
450,2,4e-05
500,13,0.00026
600,8,0.00016
700,18,0.00036
800,16,0.00032
900,15,0.0003
1000,29,0.00058
1150,49,0.00098
