Bin , nEvents , Efficiencies
50,5,0.0001
100,6,0.00012
150,2,4e-05
200,12,0.00024
250,10,0.0002
300,8,0.00016
350,9,0.00018
400,12,0.00024
500,12,0.00024
600,55,0.0011
