Bin , nEvents , Efficiencies
50,9,0.00018
70,1,2e-05
80,4,8e-05
90,1,2e-05
100,3,6e-05
120,5,0.0001
140,4,8e-05
160,4,8e-05
180,4,8e-05
200,3,6e-05
220,1,2e-05
240,2,4e-05
260,3,6e-05
280,3,6e-05
300,2,4e-05
320,2,4e-05
340,6,0.00012
360,3,6e-05
400,13,0.00026
500,8,0.00016
600,10,0.0002
700,7,0.00014
800,55,0.0011
