152.41,1894,0.03788
165.05,1789,0.03578
178.75,1701,0.03402
193.57,1538,0.03076
209.63,1470,0.0294
227.02,1345,0.0269
245.86,1206,0.02412
266.25,1103,0.02206
288.34,970,0.0194
312.26,884,0.01768
338.16,740,0.0148
366.21,652,0.01304
396.59,612,0.01224
429.49,498,0.00996
465.12,401,0.00802
503.71,377,0.00754
545.49,321,0.00642
590.74,275,0.0055
639.75,193,0.00386
692.82,171,0.00342
750.29,170,0.0034
812.54,120,0.0024
879.94,89,0.00178
952.94,66,0.00132
1032,63,0.00126
1117.6,39,0.00078
1210.3,24,0.00048
1310.7,28,0.00056
1419.4,10,0.0002
1537.2,7,0.00014
1664.7,8,0.00016
1802.8,3,6e-05
1952.4,2,4e-05
2114.3,3,6e-05
2289.7,5,0.0001
2479.7,0,0
