Bin , nEvents , Efficiencies
150,627,0.02508
160,494,0.01976
170,426,0.01704
180,382,0.01528
190,361,0.01444
200,605,0.0242
220,486,0.01944
240,400,0.016
260,336,0.01344
280,278,0.01112
300,232,0.00928
320,179,0.00716
340,191,0.00764
360,155,0.0062
380,123,0.00492
400,100,0.004
420,97,0.00388
440,75,0.003
460,68,0.00272
480,61,0.00244
500,67,0.00268
520,39,0.00156
540,39,0.00156
560,41,0.00164
580,28,0.00112
600,61,0.00244
630,39,0.00156
660,27,0.00108
690,27,0.00108
720,22,0.00088
750,18,0.00072
780,13,0.00052
810,17,0.00068
840,21,0.00084
870,13,0.00052
900,11,0.00044
950,17,0.00068
1000,4,0.00016
1050,4,0.00016
1100,6,0.00024
1150,6,0.00024
1200,9,0.00036
1250,9,0.00036
1310,3,0.00012
1370,6,0.00024
1430,4,0.00016
1490,2,8e-05
1550,2,8e-05
1610,3,0.00012
1680,1,4e-05
1750,0,0
1820,2,8e-05
1890,1,4e-05
1970,2,8e-05
2050,0,0
