150,6,0.00012
160,10,0.0002
170,8,0.00016
180,12,0.00024
190,12,0.00024
200,48,0.00096
220,50,0.001
240,69,0.00138
260,74,0.00148
280,101,0.00202
300,103,0.00206
320,112,0.00224
340,124,0.00248
360,125,0.0025
380,155,0.0031
400,155,0.0031
420,151,0.00302
440,167,0.00334
460,170,0.0034
480,176,0.00352
500,170,0.0034
520,179,0.00358
540,194,0.00388
560,183,0.00366
580,201,0.00402
600,274,0.00548
630,314,0.00628
660,306,0.00612
690,352,0.00704
720,317,0.00634
750,321,0.00642
780,359,0.00718
810,347,0.00694
840,371,0.00742
870,354,0.00708
900,590,0.0118
950,610,0.0122
1000,615,0.0123
1050,599,0.01198
1100,600,0.012
1150,614,0.01228
1200,555,0.0111
1250,719,0.01438
1310,670,0.0134
1370,702,0.01404
1430,667,0.01334
1490,688,0.01376
1550,626,0.01252
1610,757,0.01514
1680,645,0.0129
1750,655,0.0131
1820,598,0.01196
1890,657,0.01314
1970,575,0.0115
2050,554,0.01108
