150,1,2e-05
160,2,4e-05
170,1,2e-05
180,2,4e-05
190,0,0
200,4,8e-05
220,4,8e-05
240,5,0.0001
260,11,0.00022
280,9,0.00018
300,14,0.00028
320,14,0.00028
340,21,0.00042
360,25,0.0005
380,21,0.00042
400,37,0.00074
420,61,0.00122
440,54,0.00108
460,73,0.00146
480,77,0.00154
500,56,0.00112
520,64,0.00128
540,70,0.0014
560,79,0.00158
580,78,0.00156
600,143,0.00286
630,135,0.0027
660,127,0.00254
690,147,0.00294
720,140,0.0028
750,151,0.00302
780,143,0.00286
810,157,0.00314
840,178,0.00356
870,159,0.00318
900,285,0.0057
950,338,0.00676
1000,349,0.00698
1050,352,0.00704
1100,396,0.00792
1150,351,0.00702
1200,381,0.00762
1250,460,0.0092
1310,486,0.00972
1370,518,0.01036
1430,523,0.01046
1490,518,0.01036
1550,510,0.0102
1610,591,0.01182
1680,616,0.01232
1750,579,0.01158
1820,607,0.01214
1890,677,0.01354
1970,665,0.0133
2050,697,0.01394
