152.41,1623,0.03246
165.05,1633,0.03266
178.75,1565,0.0313
193.57,1460,0.0292
209.63,1433,0.02866
227.02,1332,0.02664
245.86,1239,0.02478
266.25,1150,0.023
288.34,1125,0.0225
312.26,1040,0.0208
338.16,926,0.01852
366.21,857,0.01714
396.59,771,0.01542
429.49,665,0.0133
465.12,623,0.01246
503.71,576,0.01152
545.49,499,0.00998
590.74,457,0.00914
639.75,366,0.00732
692.82,345,0.0069
750.29,267,0.00534
812.54,227,0.00454
879.94,182,0.00364
952.94,163,0.00326
1032,115,0.0023
1117.6,76,0.00152
1210.3,56,0.00112
1310.7,54,0.00108
1419.4,49,0.00098
1537.2,33,0.00066
1664.7,21,0.00042
1802.8,15,0.0003
1952.4,9,0.00018
2114.3,6,0.00012
2289.7,6,0.00012
2479.7,2,4e-05
