Bin , nEvents , Efficiencies
150,69,0.00138
200,168,0.00336
250,120,0.0024
300,98,0.00196
350,71,0.00142
400,53,0.00106
450,46,0.00092
500,53,0.00106
600,35,0.0007
700,21,0.00042
800,18,0.00036
900,4,8e-05
1000,4,8e-05
1150,3,6e-05
