152.41,347,0.00694
165.05,427,0.00854
178.75,514,0.01028
193.57,568,0.01136
209.63,669,0.01338
227.02,749,0.01498
245.86,835,0.0167
266.25,951,0.01902
288.34,985,0.0197
312.26,1106,0.02212
338.16,1186,0.02372
366.21,1333,0.02666
396.59,1424,0.02848
429.49,1415,0.0283
465.12,1497,0.02994
503.71,1604,0.03208
545.49,1642,0.03284
590.74,1588,0.03176
639.75,1576,0.03152
692.82,1497,0.02994
750.29,1412,0.02824
812.54,1331,0.02662
879.94,1243,0.02486
952.94,1085,0.0217
1032,985,0.0197
1117.6,872,0.01744
1210.3,723,0.01446
1310.7,598,0.01196
1419.4,486,0.00972
1537.2,407,0.00814
1664.7,289,0.00578
1802.8,177,0.00354
1952.4,130,0.0026
2114.3,100,0.002
2289.7,61,0.00122
2479.7,45,0.0009
