152.41,240,0.0048
165.05,297,0.00594
178.75,321,0.00642
193.57,435,0.0087
209.63,437,0.00874
227.02,567,0.01134
245.86,553,0.01106
266.25,692,0.01384
288.34,718,0.01436
312.26,781,0.01562
338.16,885,0.0177
366.21,974,0.01948
396.59,1077,0.02154
429.49,1096,0.02192
465.12,1195,0.0239
503.71,1274,0.02548
545.49,1401,0.02802
590.74,1426,0.02852
639.75,1509,0.03018
692.82,1603,0.03206
750.29,1597,0.03194
812.54,1518,0.03036
879.94,1536,0.03072
952.94,1522,0.03044
1032,1430,0.0286
1117.6,1402,0.02804
1210.3,1177,0.02354
1310.7,1139,0.02278
1419.4,1041,0.02082
1537.2,945,0.0189
1664.7,721,0.01442
1802.8,591,0.01182
1952.4,481,0.00962
2114.3,370,0.0074
2289.7,283,0.00566
2479.7,214,0.00428
