Bin , nEvents , Efficiencies
50,3,0.00012
70,4,0.00016
80,6,0.00024
90,13,0.00052
100,29,0.00116
120,38,0.00152
140,22,0.00088
160,16,0.00064
180,28,0.00112
200,19,0.00076
220,14,0.00056
240,18,0.00072
260,22,0.00088
280,12,0.00048
300,19,0.00076
320,16,0.00064
340,16,0.00064
360,29,0.00116
400,60,0.0024
500,37,0.00148
600,22,0.00088
700,30,0.0012
800,69,0.00276
