Bin , nEvents , Efficiencies
150,48,0.00096
160,41,0.00082
170,68,0.00136
180,62,0.00124
190,83,0.00166
200,187,0.00374
220,208,0.00416
240,196,0.00392
260,248,0.00496
280,239,0.00478
300,242,0.00484
320,253,0.00506
340,302,0.00604
360,306,0.00612
380,338,0.00676
400,336,0.00672
420,361,0.00722
440,343,0.00686
460,402,0.00804
480,413,0.00826
500,440,0.0088
520,408,0.00816
540,411,0.00822
560,419,0.00838
580,445,0.0089
600,669,0.01338
630,716,0.01432
660,638,0.01276
690,658,0.01316
720,655,0.0131
750,650,0.013
780,594,0.01188
810,648,0.01296
840,616,0.01232
870,640,0.0128
900,946,0.01892
950,880,0.0176
1000,843,0.01686
1050,762,0.01524
1100,699,0.01398
1150,665,0.0133
1200,556,0.01112
1250,621,0.01242
1310,466,0.00932
1370,483,0.00966
1430,376,0.00752
1490,372,0.00744
1550,324,0.00648
1610,316,0.00632
1680,240,0.0048
1750,223,0.00446
1820,178,0.00356
1890,171,0.00342
1970,118,0.00236
2050,124,0.00248
