Bin , nEvents , Efficiencies
150,7,0.00014
160,13,0.00026
170,5,0.0001
180,8,0.00016
190,12,0.00024
200,40,0.0008
220,49,0.00098
240,72,0.00144
260,105,0.0021
280,123,0.00246
300,123,0.00246
320,137,0.00274
340,149,0.00298
360,135,0.0027
380,158,0.00316
400,169,0.00338
420,176,0.00352
440,162,0.00324
460,191,0.00382
480,194,0.00388
500,213,0.00426
520,217,0.00434
540,214,0.00428
560,212,0.00424
580,205,0.0041
600,368,0.00736
630,362,0.00724
660,369,0.00738
690,358,0.00716
720,419,0.00838
750,416,0.00832
780,405,0.0081
810,442,0.00884
840,384,0.00768
870,494,0.00988
900,715,0.0143
950,709,0.01418
1000,757,0.01514
1050,747,0.01494
1100,771,0.01542
1150,774,0.01548
1200,739,0.01478
1250,866,0.01732
1310,753,0.01506
1370,786,0.01572
1430,711,0.01422
1490,678,0.01356
1550,606,0.01212
1610,694,0.01388
1680,604,0.01208
1750,543,0.01086
1820,529,0.01058
1890,515,0.0103
1970,423,0.00846
2050,399,0.00798
