150,0,0
160,0,0
170,0,0
180,0,0
190,1,2e-05
200,0,0
220,1,2e-05
240,0,0
260,2,4e-05
280,2,4e-05
300,0,0
320,1,2e-05
340,1,2e-05
360,0,0
380,4,8e-05
400,3,6e-05
420,1,2e-05
440,0,0
460,2,4e-05
480,1,2e-05
500,1,2e-05
520,6,0.00012
540,2,4e-05
560,5,0.0001
580,5,0.0001
600,11,0.00022
630,8,0.00016
660,14,0.00028
690,12,0.00024
720,16,0.00032
750,25,0.0005
780,35,0.0007
810,21,0.00042
840,26,0.00052
870,40,0.0008
900,66,0.00132
950,99,0.00198
1000,95,0.0019
1050,93,0.00186
1100,119,0.00238
1150,131,0.00262
1200,125,0.0025
1250,188,0.00376
1310,171,0.00342
1370,200,0.004
1430,167,0.00334
1490,180,0.0036
1550,182,0.00364
1610,216,0.00432
1680,264,0.00528
1750,267,0.00534
1820,261,0.00522
1890,293,0.00586
1970,322,0.00644
2050,341,0.00682
