Bin , nEvents , Efficiencies
150,323,0.00202837
200,443,0.00278195
250,375,0.00235492
300,249,0.00156367
350,181,0.00113664
400,148,0.000929409
450,126,0.000791254
500,159,0.000998487
600,107,0.000671938
700,70,0.000439585
800,46,0.00028887
900,39,0.000244912
1000,31,0.000194673
1150,24,0.000150715
