Bin , nEvents , Efficiencies
152.41,594,0.01188
165.05,726,0.01452
178.75,826,0.01652
193.57,878,0.01756
209.63,964,0.01928
227.02,1068,0.02136
245.86,1115,0.0223
266.25,1165,0.0233
288.34,1181,0.02362
312.26,1252,0.02504
338.16,1259,0.02518
366.21,1321,0.02642
396.59,1357,0.02714
429.49,1391,0.02782
465.12,1354,0.02708
503.71,1391,0.02782
545.49,1278,0.02556
590.74,1274,0.02548
639.75,1225,0.0245
692.82,1155,0.0231
750.29,1091,0.02182
812.54,968,0.01936
879.94,918,0.01836
952.94,801,0.01602
1032,641,0.01282
1117.6,557,0.01114
1210.3,472,0.00944
1310.7,404,0.00808
1419.4,316,0.00632
1537.2,239,0.00478
1664.7,181,0.00362
1802.8,129,0.00258
1952.4,104,0.00208
2114.3,71,0.00142
2289.7,49,0.00098
2479.7,36,0.00072
