Bin , nEvents , Efficiencies
50,3,6e-05
70,6,0.00012
80,10,0.0002
90,14,0.00028
100,26,0.00052
120,42,0.00084
140,44,0.00088
160,44,0.00088
180,42,0.00084
200,39,0.00078
220,38,0.00076
240,31,0.00062
260,46,0.00092
280,46,0.00092
300,43,0.00086
320,36,0.00072
340,36,0.00072
360,65,0.0013
400,150,0.003
500,112,0.00224
600,80,0.0016
700,75,0.0015
800,160,0.0032
