Bin , nEvents , Efficiencies
150,88,0.00176
200,158,0.00316
250,114,0.00228
300,120,0.0024
350,63,0.00126
400,53,0.00106
450,37,0.00074
500,50,0.001
600,35,0.0007
700,30,0.0006
800,26,0.00052
900,10,0.0002
1000,16,0.00032
1150,14,0.00028
