Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,1,2e-05
450,4,8e-05
500,11,0.00022
600,14,0.00028
700,18,0.00036
800,24,0.00048
900,29,0.00058
1000,50,0.001
1150,94,0.00188
