Bin , nEvents , Efficiencies
150,0,0
160,3,6e-05
170,0,0
180,0,0
190,0,0
200,1,2e-05
220,1,2e-05
240,0,0
260,3,6e-05
280,5,0.0001
300,6,0.00012
320,6,0.00012
340,9,0.00018
360,6,0.00012
380,13,0.00026
400,19,0.00038
420,18,0.00036
440,15,0.0003
460,22,0.00044
480,31,0.00062
500,28,0.00056
520,25,0.0005
540,39,0.00078
560,38,0.00076
580,44,0.00088
600,66,0.00132
630,71,0.00142
660,80,0.0016
690,76,0.00152
720,83,0.00166
750,76,0.00152
780,105,0.0021
810,110,0.0022
840,108,0.00216
870,105,0.0021
900,189,0.00378
950,214,0.00428
1000,220,0.0044
1050,221,0.00442
1100,243,0.00486
1150,266,0.00532
1200,301,0.00602
1250,348,0.00696
1310,374,0.00748
1370,387,0.00774
1430,421,0.00842
1490,442,0.00884
1550,469,0.00938
1610,548,0.01096
1680,573,0.01146
1750,637,0.01274
1820,675,0.0135
1890,712,0.01424
1970,766,0.01532
2050,760,0.0152
