Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,0,0
180,0,0
190,2,4e-05
200,4,8e-05
220,6,0.00012
240,4,8e-05
260,7,0.00014
280,10,0.0002
300,10,0.0002
320,13,0.00026
340,12,0.00024
360,19,0.00038
380,33,0.00066
400,27,0.00054
420,44,0.00088
440,48,0.00096
460,51,0.00102
480,53,0.00106
500,69,0.00138
520,57,0.00114
540,69,0.00138
560,60,0.0012
580,61,0.00122
600,105,0.0021
630,118,0.00236
660,138,0.00276
690,129,0.00258
720,121,0.00242
750,136,0.00272
780,157,0.00314
810,155,0.0031
840,151,0.00302
870,196,0.00392
900,248,0.00496
950,328,0.00656
1000,343,0.00686
1050,351,0.00702
1100,430,0.0086
1150,387,0.00774
1200,418,0.00836
1250,531,0.01062
1310,568,0.01136
1370,591,0.01182
1430,578,0.01156
1490,602,0.01204
1550,593,0.01186
1610,748,0.01496
1680,731,0.01462
1750,752,0.01504
1820,713,0.01426
1890,826,0.01652
1970,830,0.0166
2050,742,0.01484
