Bin , nEvents , Efficiencies
50,4,0.00016
100,4,0.00016
150,1,4e-05
200,2,8e-05
250,2,8e-05
300,0,0
350,0,0
400,1,4e-05
500,2,8e-05
600,16,0.00064
