Bin , nEvents , Efficiencies
152.41,242,0.00484
165.05,266,0.00532
178.75,291,0.00582
193.57,365,0.0073
209.63,423,0.00846
227.02,487,0.00974
245.86,550,0.011
266.25,660,0.0132
288.34,643,0.01286
312.26,769,0.01538
338.16,781,0.01562
366.21,878,0.01756
396.59,915,0.0183
429.49,1010,0.0202
465.12,1153,0.02306
503.71,1191,0.02382
545.49,1138,0.02276
590.74,1277,0.02554
639.75,1329,0.02658
692.82,1427,0.02854
750.29,1452,0.02904
812.54,1508,0.03016
879.94,1469,0.02938
952.94,1491,0.02982
1032,1462,0.02924
1117.6,1422,0.02844
1210.3,1479,0.02958
1310.7,1430,0.0286
1419.4,1362,0.02724
1537.2,1196,0.02392
1664.7,1144,0.02288
1802.8,928,0.01856
1952.4,790,0.0158
2114.3,717,0.01434
2289.7,573,0.01146
2479.7,485,0.0097
