Bin , nEvents , Efficiencies
152.41,213,0.00426
165.05,281,0.00562
178.75,333,0.00666
193.57,355,0.0071
209.63,370,0.0074
227.02,446,0.00892
245.86,574,0.01148
266.25,600,0.012
288.34,636,0.01272
312.26,730,0.0146
338.16,745,0.0149
366.21,929,0.01858
396.59,933,0.01866
429.49,1076,0.02152
465.12,1069,0.02138
503.71,1150,0.023
545.49,1205,0.0241
590.74,1384,0.02768
639.75,1284,0.02568
692.82,1344,0.02688
750.29,1433,0.02866
812.54,1465,0.0293
879.94,1466,0.02932
952.94,1598,0.03196
1032,1502,0.03004
1117.6,1466,0.02932
1210.3,1455,0.0291
1310.7,1355,0.0271
1419.4,1324,0.02648
1537.2,1235,0.0247
1664.7,1098,0.02196
1802.8,1038,0.02076
1952.4,841,0.01682
2114.3,675,0.0135
2289.7,603,0.01206
2479.7,479,0.00958
