Bin , nEvents , Efficiencies
152.41,219,0.00438
165.05,278,0.00556
178.75,318,0.00636
193.57,384,0.00768
209.63,432,0.00864
227.02,453,0.00906
245.86,506,0.01012
266.25,628,0.01256
288.34,634,0.01268
312.26,768,0.01536
338.16,778,0.01556
366.21,862,0.01724
396.59,910,0.0182
429.49,1017,0.02034
465.12,1004,0.02008
503.71,1114,0.02228
545.49,1191,0.02382
590.74,1240,0.0248
639.75,1312,0.02624
692.82,1416,0.02832
750.29,1395,0.0279
812.54,1492,0.02984
879.94,1484,0.02968
952.94,1425,0.0285
1032,1424,0.02848
1117.6,1402,0.02804
1210.3,1466,0.02932
1310.7,1416,0.02832
1419.4,1334,0.02668
1537.2,1249,0.02498
1664.7,1165,0.0233
1802.8,1061,0.02122
1952.4,851,0.01702
2114.3,772,0.01544
2289.7,650,0.013
2479.7,453,0.00906
