Bin , nEvents , Efficiencies
152.41,212,0.00424
165.05,286,0.00572
178.75,338,0.00676
193.57,377,0.00754
209.63,438,0.00876
227.02,474,0.00948
245.86,551,0.01102
266.25,631,0.01262
288.34,666,0.01332
312.26,696,0.01392
338.16,818,0.01636
366.21,851,0.01702
396.59,887,0.01774
429.49,1009,0.02018
465.12,1053,0.02106
503.71,1083,0.02166
545.49,1160,0.0232
590.74,1283,0.02566
639.75,1317,0.02634
692.82,1365,0.0273
750.29,1500,0.03
812.54,1519,0.03038
879.94,1387,0.02774
952.94,1486,0.02972
1032,1487,0.02974
1117.6,1475,0.0295
1210.3,1425,0.0285
1310.7,1465,0.0293
1419.4,1311,0.02622
1537.2,1281,0.02562
1664.7,1148,0.02296
1802.8,995,0.0199
1952.4,923,0.01846
2114.3,776,0.01552
2289.7,659,0.01318
2479.7,505,0.0101
