Bin , nEvents , Efficiencies
152.41,218,0.00436
165.05,273,0.00546
178.75,313,0.00626
193.57,392,0.00784
209.63,428,0.00856
227.02,473,0.00946
245.86,601,0.01202
266.25,659,0.01318
288.34,666,0.01332
312.26,747,0.01494
338.16,750,0.015
366.21,896,0.01792
396.59,1002,0.02004
429.49,972,0.01944
465.12,1127,0.02254
503.71,1142,0.02284
545.49,1271,0.02542
590.74,1348,0.02696
639.75,1358,0.02716
692.82,1450,0.029
750.29,1418,0.02836
812.54,1552,0.03104
879.94,1520,0.0304
952.94,1498,0.02996
1032,1587,0.03174
1117.6,1465,0.0293
1210.3,1314,0.02628
1310.7,1399,0.02798
1419.4,1321,0.02642
1537.2,1220,0.0244
1664.7,1111,0.02222
1802.8,1027,0.02054
1952.4,873,0.01746
2114.3,695,0.0139
2289.7,578,0.01156
2479.7,487,0.00974
