Bin , nEvents , Efficiencies
152.41,2342,0.004684
165.05,2754,0.005508
178.75,3356,0.006712
193.57,3831,0.007662
209.63,4209,0.008418
227.02,4930,0.00986
245.86,5461,0.010922
266.25,5895,0.01179
288.34,6628,0.013256
312.26,7344,0.014688
338.16,7898,0.015796
366.21,8699,0.017398
396.59,9437,0.018874
429.49,10126,0.020252
465.12,10893,0.021786
503.71,11504,0.023008
545.49,12247,0.024494
590.74,12777,0.025554
639.75,13340,0.02668
692.82,13810,0.02762
750.29,14349,0.028698
812.54,14733,0.029466
879.94,14738,0.029476
952.94,14881,0.029762
1032,14924,0.029848
1117.6,14413,0.028826
1210.3,14109,0.028218
1310.7,13690,0.02738
1419.4,13021,0.026042
1537.2,12060,0.02412
1664.7,11109,0.022218
1802.8,10220,0.02044
1952.4,8896,0.017792
2114.3,7528,0.015056
2289.7,6153,0.012306
2479.7,4709,0.009418
