Bin , nEvents , Efficiencies
50,31,0.00062
70,11,0.00022
80,9,0.00018
90,14,0.00028
100,27,0.00054
120,22,0.00044
140,17,0.00034
160,18,0.00036
180,17,0.00034
200,34,0.00068
220,21,0.00042
240,19,0.00038
260,17,0.00034
280,18,0.00036
300,19,0.00038
320,18,0.00036
340,19,0.00038
360,35,0.0007
400,74,0.00148
500,79,0.00158
600,68,0.00136
700,54,0.00108
800,170,0.0034
