Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,1,2e-05
450,1,2e-05
500,5,0.0001
600,6,0.00012
700,10,0.0002
800,13,0.00026
900,7,0.00014
1000,27,0.00054
1150,80,0.0016
