150,976,0.01952
160,899,0.01798
170,823,0.01646
180,745,0.0149
190,650,0.013
200,1237,0.02474
220,1028,0.02056
240,959,0.01918
260,787,0.01574
280,728,0.01456
300,593,0.01186
320,560,0.0112
340,508,0.01016
360,451,0.00902
380,398,0.00796
400,358,0.00716
420,318,0.00636
440,277,0.00554
460,329,0.00658
480,260,0.0052
500,233,0.00466
520,189,0.00378
540,199,0.00398
560,178,0.00356
580,180,0.0036
600,219,0.00438
630,179,0.00358
660,168,0.00336
690,125,0.0025
720,135,0.0027
750,134,0.00268
780,114,0.00228
810,88,0.00176
840,101,0.00202
870,61,0.00122
900,115,0.0023
950,100,0.002
1000,82,0.00164
1050,65,0.0013
1100,58,0.00116
1150,67,0.00134
1200,61,0.00122
1250,36,0.00072
1310,27,0.00054
1370,28,0.00056
1430,28,0.00056
1490,18,0.00036
1550,16,0.00032
1610,14,0.00028
1680,18,0.00036
1750,18,0.00036
1820,7,0.00014
1890,5,0.0001
1970,5,0.0001
2050,7,0.00014
