150,1065,0.0213
160,905,0.0181
170,830,0.0166
180,733,0.01466
190,715,0.0143
200,1246,0.02492
220,1100,0.022
240,880,0.0176
260,829,0.01658
280,709,0.01418
300,655,0.0131
320,587,0.01174
340,499,0.00998
360,459,0.00918
380,393,0.00786
400,371,0.00742
420,361,0.00722
440,257,0.00514
460,261,0.00522
480,220,0.0044
500,229,0.00458
520,204,0.00408
540,161,0.00322
560,152,0.00304
580,166,0.00332
600,186,0.00372
630,176,0.00352
660,173,0.00346
690,132,0.00264
720,127,0.00254
750,105,0.0021
780,118,0.00236
810,104,0.00208
840,80,0.0016
870,66,0.00132
900,108,0.00216
950,88,0.00176
1000,80,0.0016
1050,62,0.00124
1100,57,0.00114
1150,53,0.00106
1200,41,0.00082
1250,38,0.00076
1310,32,0.00064
1370,30,0.0006
1430,17,0.00034
1490,25,0.0005
1550,17,0.00034
1610,11,0.00022
1680,8,0.00016
1750,8,0.00016
1820,12,0.00024
1890,17,0.00034
1970,6,0.00012
2050,6,0.00012
