Bin , nEvents , Efficiencies
50,1,2e-05
100,3,6e-05
150,6,0.00012
200,1,2e-05
250,5,0.0001
300,0,0
350,2,4e-05
400,7,0.00014
500,2,4e-05
600,35,0.0007
