Bin , nEvents , Efficiencies
50,22,0.00044
70,6,0.00012
80,11,0.00022
90,8,0.00016
100,18,0.00036
120,20,0.0004
140,27,0.00054
160,17,0.00034
180,18,0.00036
200,21,0.00042
220,22,0.00044
240,16,0.00032
260,32,0.00064
280,25,0.0005
300,25,0.0005
320,24,0.00048
340,24,0.00048
360,47,0.00094
400,99,0.00198
500,88,0.00176
600,83,0.00166
700,66,0.00132
800,260,0.0052
