Bin , nEvents , Efficiencies
150,2,4e-05
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
220,1,2e-05
240,0,0
260,0,0
280,0,0
300,1,2e-05
320,0,0
340,0,0
360,1,2e-05
380,1,2e-05
400,1,2e-05
420,1,2e-05
440,0,0
460,2,4e-05
480,2,4e-05
500,2,4e-05
520,5,0.0001
540,4,8e-05
560,4,8e-05
580,2,4e-05
600,8,0.00016
630,9,0.00018
660,15,0.0003
690,21,0.00042
720,23,0.00046
750,30,0.0006
780,36,0.00072
810,41,0.00082
840,47,0.00094
870,30,0.0006
900,85,0.0017
950,76,0.00152
1000,91,0.00182
1050,74,0.00148
1100,92,0.00184
1150,102,0.00204
1200,102,0.00204
1250,114,0.00228
1310,134,0.00268
1370,145,0.0029
1430,161,0.00322
1490,186,0.00372
1550,173,0.00346
1610,214,0.00428
1680,215,0.0043
1750,220,0.0044
1820,260,0.0052
1890,292,0.00584
1970,326,0.00652
2050,348,0.00696
